Id,SalePrice
2753,142214.7420666665
2754,220019.69853333343
2755,132167.72459999996
2756,87822.5742
2757,62669.77779999999
2758,76228.23383333335
2759,158331.855
2760,133130.69079999998
2761,145006.38686666667
2762,146367.32876666664
2763,185143.58183333336
2764,137346.6464333333
2765,277140.8919333335
2766,133805.8161333334
2767,87874.14266666667
2768,133602.08726666664
2769,131190.28820000004
2770,157509.28033333336
2771,114842.9755
2772,122100.59250000001
2773,163417.08000000002
2774,139956.4364333334
2775,113655.56673333335
2776,140347.7091
2777,141476.01076666664
2778,95827.57796666662
2779,122842.19760000003
2780,111324.26873333327
2781,96090.07966666664
2782,97736.87666666668
2783,95040.89166666666
2784,127167.33000000002
2785,135305.00026666664
2786,67773.92613333334
2787,125324.71099999997
2788,68928.44403333333
2789,181637.50996666672
2790,91686.82666666665
2791,110989.49110000009
2792,61165.48553333334
2793,177043.06283333333
2794,100518.34486666667
2795,122076.19503333338
2796,91511.72699999997
2797,205646.32239999998
2798,113048.58596666665
2799,118478.31276666667
2800,60693.43146666666
2801,115454.54410000001
2802,129105.7628666667
2803,146645.07849999997
2804,134830.4971666667
2805,98478.90006666668
2806,79981.9166
2807,159879.877
2808,144620.73236666663
2809,138925.3464333333
2810,139211.73153333337
2811,156573.63933333344
2812,151324.44940000004
2813,134002.6868
2814,146170.78856666663
2815,100351.74833333331
2816,237965.67366666667
2817,140630.4726
2818,133317.87179999994
2819,144795.1687
2820,137435.89943333334
2821,111280.93459999998
2822,202069.36240000004
2823,295592.10040000005
2824,185218.6330666666
2825,143057.1996
2826,135589.67033333334
2827,144677.1885
2828,214867.22943333336
2829,191933.90000000008
2830,219809.15380000017
2831,188967.0027333334
2832,226898.38506666664
2833,310514.93669999996
2834,215589.8190333334
2835,223741.53466666667
2836,186978.0123666666
2837,158073.3803333333
2838,153143.73033333337
2839,171086.7244333334
2840,204284.484
2841,203114.54233333335
2842,229747.1564666666
2843,152389.16713333334
2844,163595.95433333336
2845,124083.70900000005
2846,211849.62190000006
2847,200784.57749999993
2848,215435.91386666667
2849,196549.26873333333
2850,289096.36499999993
2851,235832.70930000005
2852,237795.38803333332
2853,242960.59473333327
2854,141117.22433333335
2855,213021.0636666667
2856,201300.01446666662
2857,183024.57373333338
2858,198878.23149999997
2859,113117.14646666667
2860,127309.47426666669
2861,138768.48949999997
2862,195025.64903333335
2863,134660.2958333333
2864,248690.98559999999
2865,141784.85090000008
2866,129408.98749999999
2867,97020.46626666668
2868,101152.23329999999
2869,114104.20043333332
2870,130636.99769999996
2871,88992.33000000002
2872,45763.77880000001
2873,110438.79186666662
2874,147359.81459999998
2875,114104.72426666666
2876,167583.60866666667
2877,141790.29533333337
2878,180107.9993666668
2879,130579.44833333336
2880,111981.69066666666
2881,152170.2429333334
2882,185186.9626666667
2883,189127.45390000002
2884,205491.65606666665
2885,185577.63316666667
2886,227058.12633333332
2887,105135.95033333331
2888,136123.34710000004
2889,54470.404599999994
2890,80652.47383333332
2891,141273.20403333337
2892,54223.59886666666
2893,117155.19433333335
2894,62597.27396666665
2895,350372.41503333347
2896,282738.6397333334
2897,203322.88706666668
2898,133645.7893666666
2899,206775.6902333333
2900,160625.19
2901,200077.2235
2902,184833.95210000005
2903,358276.23946666706
2904,352045.876
2905,85523.37316666664
2906,207927.8509333333
2907,111851.38103333337
2908,132713.80333333334
2909,138774.56873333332
2910,79973.64400000001
2911,80211.30633333333
2912,154055.9867666666
2913,87168.03
2914,80130.55666666667
2915,86088.17633333334
2916,85515.72666666668
2917,175714.0684333334
2918,114255.80963333334
2919,228926.82706666656
